icao,iata,name,city,country,lat,lon,airport_type,scheduled_service,runway_length_ft
SSHD,,Fazenda Bipandora II Airport,Itaporã,Brazil,-22.001521,-54.904273,small_airport,false,2493
SSHE,,Fazenda Nova Guaporé,Comodoro,Brazil,-13.90646,-60.322462,small_airport,false,5249
SSHG,,Fazenda Tereré Airport,Antônio João,Brazil,-22.357945,-55.763847,small_airport,false,3937
SSHH,,Helisul I Heliport,Foz do Iguaçu,Brazil,-25.608954,-54.493876,heliport,false,59
SSHK,,Fazenda Jaguarandy Airport,Ponta Porã,Brazil,-22.5897216796875,-55.56944274902344,small_airport,false,4429
SSHL,,Fazenda Jussara Airport,Jussara,Brazil,-23.575000762939453,-52.40833282470703,small_airport,false,2625
SSHM,,Hospital Moinho de Vento Heliport,Porto Alegre,Brazil,-30.024444580078125,-51.21110916137695,heliport,false,59
SSHN,,Recanto das Águias Airport,Iguaraçu,Brazil,-23.2450008392334,-51.87555694580078,small_airport,false,3281
SSHO,,Hospital Santa Rita Helipad,Santa Rita,Brazil,-7.126055,-34.946861,heliport,false,0
SSHS,,Helisul IV Heliport,Foz do Iguaçu,Brazil,-25.612929,-54.481528,heliport,false,59
SSHT,,Ingazeira Airport,Alta Floresta,Brazil,-10.1304620248,-56.7186355591,small_airport,false,3937
SSHU,,Fazenda Centenário Airport,Aquidauana,Brazil,-19.45805549621582,-56.0452766418457,small_airport,false,2297
SSHV,,Fazenda Genipapo Airport,Várzea da Palma,Brazil,-17.724468,-44.61594,small_airport,false,3773
SSHX,,Aeródromo de Fazenda Jatobá,Paranhos,Brazil,-23.922994,-55.300022,small_airport,false,4167
SSHZ,HRZ,Walter Bündchen Airport,Horizontina,Brazil,-27.6383,-54.3391,small_airport,false,3445
SSIA,,Fazenda Ipê Airport,Baixa Grande do Ribeiro,Brazil,-8.427943,-45.310246,small_airport,false,0
SSIC,,APLIC Aviação Agrícola Ltda Airport,Dourados,Brazil,-22.306667,-54.824444,small_airport,false,2461
SSIE,,Teruel Ipanema Estância Airport,Campo Grande,Brazil,-20.604145,-54.59553,small_airport,false,4921
SSIF,,Fazenda Baunilha Airport,Itaquiraí,Brazil,-23.562109,-54.030358,small_airport,false,4265
SSIH,,Fazenda Fortaleza Airport,Brasilândia,Brazil,-20.946947,-52.721681,small_airport,false,3281
SSIJ,IJU,João Batista Bos Filho Airport,Ijuí,Brazil,-28.368711,-53.846568,small_airport,false,4200
SSIK,,VIVO Heliport,Santana de Parnaíba,Brazil,-23.465628,-46.857891,heliport,false,0
SSIN,,Sítio Costa dos Calhaus Heliport,Paraty,Brazil,-23.216775,-44.633209,heliport,false,0
SSIP,,Fazenda Santa Otília Airport,Porto Murtinho,Brazil,-21.186742,-57.043427,small_airport,false,2953
SSIQ,ITQ,Itaqui Airport,Itaqui,Brazil,-29.171981,-56.538343,small_airport,false,3169
SSIR,,Ibirubá Airport,Ibirubá,Brazil,-28.604168,-53.078888,small_airport,false,2493
SSIS,,Major José Ignácio Airport,Ibaté,Brazil,-22.047778,-48.097222,small_airport,false,3281
SSIT,,Issaig I Heliport,Içara,Brazil,-28.702032,-49.303132,heliport,false,66
SSIU,,Sítio Enel Airport,Pântano Grande,Brazil,-30.137259,-52.365496,small_airport,false,1969
SSIW,,Fazenda Damaro Airport,Miranda,Brazil,-19.980153,-56.435725,small_airport,false,1640
SSIX,,Fazenda Campo Verde Airport,Taquarussu,Brazil,-22.652796,-53.507444,small_airport,false,3281
SSIZ,,Condomínio Fazenda da Grama Heliport,Itupeva,Brazil,-23.059167,-47.0625,heliport,false,62
SSJA,JCB,Santa Terezinha Airport,Joaçaba,Brazil,-27.171514,-51.553327,small_airport,false,4396
SSJB,,Salenco Airport,São Gabriel d`Oeste,Brazil,-18.862268,-54.348861,small_airport,false,3610
SSJC,,Fazenda do Jacuí Airport,Guaíba,Brazil,-29.983505,-51.301625,small_airport,false,2297
SSJF,,Polícia Federal Curitiba Heliport,Curitiba,Brazil,-25.3762,-49.2277,heliport,false,82
SSJG,,Fazenda Santa Ana Airport,Porto Murtinho,Brazil,-21.216388702392578,-57.68138885498047,small_airport,false,2297
SSJH,,Fazenda Guarani Airport,Nova Andradina,Brazil,-22.164289,-53.56893,small_airport,false,3510
SSJI,,Jardim Airport,Jardim,Brazil,-21.493099,-56.152599,small_airport,false,3117
SSJJ,,Fazenda Tupi Airport,Nova Andradina,Brazil,-21.805647,-53.128837,small_airport,false,2559
SSJK,,Júlio de Castilho Airport,Júlio De Castilho,Brazil,-29.153099060058594,-53.74330139160156,small_airport,false,3904
SSJM,,Fazenda Júlio Martins Airport,Chapadão Do Sul,Brazil,-18.842500686645508,-52.49944305419922,small_airport,false,4921
SSJN,,Fazenda Santa Helena Heliport,Bragança Paulista,Brazil,-22.970268,-46.680259,heliport,false,0
SSJO,,Fazenda Angico Airport,Corumbá,Brazil,-19.376388549804688,-57.45277786254883,small_airport,false,2165
SSJP,,Fazenda Junqueira Airport,Colorado,Brazil,-22.895000457763672,-51.929168701171875,small_airport,false,1969
SSJQ,,Fazenda Floresta Airport,Ribeirão Cascalheira,Brazil,-12.806725,-51.873778,small_airport,false,4265
SSJS,,Malwee Heliport,Jaraguá do Sul,Brazil,-26.517934,-49.127257,heliport,false,72
SSJV,,Fazenda Piratininga Airport,Corumbá,Brazil,-17.938848,-56.480037,small_airport,false,2165
SSJW,,Fazenda Jauru Airport,Rio Brilhante,Brazil,-21.782499313354492,-53.8922233581543,small_airport,false,2461
SSJX,,São Bento Airport,Corumbá,Brazil,-19.478055953979492,-57.01416778564453,small_airport,false,2953
SSJY,,São João Airport,Corumbá,Brazil,-17.707500457763672,-56.217220306396484,small_airport,false,2165
SSJZ,,Fazenda Três Unidos Airport,Terra Roxa,Brazil,-24.052209,-54.007129,small_airport,false,2822
SSKA,,Fazenda Campinas Airport,Corumbá,Brazil,-18.905555725097656,-56.35972213745117,small_airport,false,1969
SSKB,,Fazenda Tupanciretan Airport,Aquidauana,Brazil,-19.474443435668945,-56.377220153808594,small_airport,false,2461
SSKC,,Fazenda União Airport,Inocência,Brazil,-19.292785,-52.05937,small_airport,false,1969
SSKE,,Campo Primavera,Santa Mônica,Brazil,-23.12116,-53.078492,small_airport,false,2461
SSKF,,Porto Bonito Airport,Itaquiraí,Brazil,-23.344521,-53.872329,small_airport,false,3281
SSKG,,Estância Santa Maria Airport,Campo Grande,Brazil,-20.505300521850586,-54.5255012512207,small_airport,false,3609
SSKH,,Fazenda Karl Hermann Isenberg Airport,Aral Moreira,Brazil,-22.911666870117188,-55.53889083862305,small_airport,false,2625
SSKI,,Fazenda Santa Helena Airport,Cornélio Procópio,Brazil,-23.340699,-50.585196,small_airport,false,2953
SSKK,,Capão da Canoa Airport,Capão Da Canoa,Brazil,-29.763611,-50.036945,small_airport,false,2297
SSKM,CBW,Campo Mourão Airport,Campo Mourão,Brazil,-24.009199,-52.3568,small_airport,false,4495
SSKP,,Copacel Airport,Palotina,Brazil,-24.308889389038086,-53.842220306396484,small_airport,false,2533
SSKQ,,Fazenda Santa Rosa Airport,Nova Crixás,Brazil,-14.541111,-50.461944,small_airport,false,3281
SSKR,,Fazenda Primavera Airport,Paraúna,Brazil,-17.17,-50.82,small_airport,false,2953
SSKS,QDB,Cachoeira do Sul Airport,Cachoeira Do Sul,Brazil,-30.00189971923828,-52.940799713134766,small_airport,false,3346
SSKT,,Aeroclube de Santa Catarina Airport,São José,Brazil,-27.611668,-48.672779,small_airport,false,3910
SSKU,,Curitibanos Airport,Curitibanos,Brazil,-27.286827,-50.604832,small_airport,false,3281
SSKW,OAL,Cacoal Airport,Cacoal,Brazil,-11.496,-61.4508,small_airport,true,6890
SSKX,,Fazenda São Luíz do Matão Airport,Carneirinho,Brazil,-19.869993,-50.652886,small_airport,false,3773
SSKY,,Fazenda Querência Airport,Tangará Da Serra,Brazil,-14.4736111111,-58.3552777778,small_airport,false,3937
SSKZ,,Carazinho Airport,Carazinho,Brazil,-28.3225002289,-52.8162002563,small_airport,false,5118
SSLB,,Fazenda São Paulino Airport,Corumbá,Brazil,-19.025278091430664,-55.926109313964844,small_airport,false,1837
SSLD,,Fazenda Lourdes Airport,Corumbá,Brazil,-18.643888473510742,-56.75944519042969,small_airport,false,2625
SSLE,,Eldorado Brasil Heliport,Três Lagoas,Brazil,-20.595277,-51.613889,heliport,false,79
SSLG,,São Luís Gonzaga Airport,São Luís Gonzaga,Brazil,-28.376388549804688,-55.037498474121094,small_airport,false,3937
SSLH,,Helipalm Heliport,Suzano,Brazil,-23.651964,-46.314775,heliport,false,69
SSLL,,Fazenda Itaguassu Airport,Antônio João,Brazil,-22.249873,-55.926764,small_airport,false,2625
SSLM,,Estância Acrobata Airport,Leopoldo de Bulhões,Brazil,-16.548655,-48.941534,small_airport,false,0
SSLN,LOI,Helmuth Baungarten Airport,Lontras,Brazil,-27.159999847399998,-49.5424995422,small_airport,false,3609
SSLO,,Loanda Airport,Loanda,Brazil,-22.917101,-53.148998,small_airport,false,3609
SSLP,,Fazenda Lucero Porã Airport,Porto Murtinho,Brazil,-21.91083335876465,-57.64666748046875,small_airport,false,3281
SSLQ,,Fazenda Campanário Airport,Laguna Carapã,Brazil,-22.783302,-55.072604,small_airport,false,3281
SSLR,,Ocorema Airport,Ladário,Brazil,-19.104999542236328,-57.59333419799805,small_airport,false,2133
SSLT,ALQ,Alegrete Novo Airport,Alegrete,Brazil,-29.811595,-55.894707,small_airport,false,3937
SSLU,,Fazenda Aurora Airport,Jardim,Brazil,-21.523332,-56.611667,small_airport,false,2297
SSLX,,Fazenda Brasília do Sul Airport,Juti,Brazil,-22.701258,-54.608345,small_airport,false,3281
SSLY,,Norte Sul Heliport,Campinas,Brazil,-22.901944,-47.046944,heliport,false,59
SSMB,,Fazenda Oriente Airport,Valença,Brazil,-22.282949,-43.628157,small_airport,false,0
SSMC,,Fazenda São Miguel da Catequese Airport,Nova Andradina,Brazil,-22.087778091430664,-53.52000045776367,small_airport,false,2953
SSME,,Fazenda Ipiranga Airport,Anastácio,Brazil,-20.976584,-55.565663,small_airport,false,3281
SSMG,,Uno Heliport,Santos,Brazil,-23.956667,-46.331389,heliport,false,69
SSMH,,Fazenda Santa Maria Airport,Capão Do Leão,Brazil,-31.929443359375,-52.4636116027832,small_airport,false,1969
SSMJ,,Maracaju Airport,Maracaju,Brazil,-21.633888,-55.144906,small_airport,false,2625
SSMK,,El Dorado Airport,Eldorado Do Sul,Brazil,-30.073333740234375,-51.40972137451172,small_airport,false,1312
SSMM,,MACAÉ Heliport,Tauá,Brazil,-6.103733,-40.284467,heliport,false,0
SSMO,,Fazenda Luma Airport,Paraíso das Águas,Brazil,-19.344942,-52.730275,small_airport,false,0
SSMP,,Fazenda Três Minas Airport,Itambé,Brazil,-23.673252,-52.01039,small_airport,false,2297
SSMQ,,Chácara Monte Alegre Heliport,Monte Alegre Do Sul,Brazil,-22.69,-46.680556,heliport,false,66
SSMR,,Manoel Ribas Airport,Manoel Ribas,Brazil,-24.5296,-51.651714,small_airport,false,3937
SSMT,,Mostardas Airport,Mostardas,Brazil,-31.103599548339844,-50.910301208496094,small_airport,false,3199
SSMU,,Magnum Heliport,Cachoeirinha,Brazil,-29.946943283081055,-51.10527801513672,heliport,false,59
SSMV,,Fazenda Boa Vista Airport,Pirassununga,Brazil,-22.0425,-47.56,small_airport,false,2592
SSMW,,ICA (Ilha Clube Aerodesportivo) / Ultraleves Airport,Peruibe,Brazil,-24.315277,-47.013889,small_airport,false,1969
SSMX,,Fazenda Planalto Airport,Nova Resende,Brazil,-21.142698,-46.483921,small_airport,false,2116
SSMY,,São Miguel do Iguaçu Airport,São Miguel do Iguaçu,Brazil,-25.398889,-54.234722,small_airport,false,3281
SSMZ,,Fazenda São Mateus Airport,Comodoro,Brazil,-13.917222,-59.983333,small_airport,false,3937
SSNA,,Estância Miranda Airport,Miranda,Brazil,-19.896503,-56.427346,small_airport,false,3609
SSNB,,Naviraí Airport,Naviraí,Brazil,-23.0348,-54.180199,small_airport,false,4586
SSND,,Santa Maria Airport,São Félix Do Araguaia,Brazil,-11.16,-52.82,small_airport,false,4593
SSNF,,Fazenda Naisa Airport,Colômbia,Brazil,-20.329721450805664,-48.810001373291016,small_airport,false,2165
SSNG,QGF,Montenegro Airport,Montenegro,Brazil,-29.71940040588379,-51.48939895629883,small_airport,false,3018
SSNH,QHV,Novo Hamburgo Airport,Novo Hamburgo,Brazil,-29.69610023498535,-51.08169937133789,small_airport,false,3937
SSNI,,Fazenda Novo Rumo Airport,Naviraí,Brazil,-22.98527717590332,-53.87694549560547,small_airport,false,3281
SSNJ,,Fazenda Primavera Airport,Aquidauana,Brazil,-19.5075,-55.90528,small_airport,false,3615
SSNK,,Sementes Petrovina Airport,Pedra Preta,Brazil,-16.848464,-54.064558,small_airport,false,3445
SSNM,,Guarantã Airport,Guarantã do Norte,Brazil,-9.962281,-54.884974,small_airport,false,3937
SSNP,,Nova Prata Airport,Nova Prata,Brazil,-28.802499771118164,-51.60419845581055,small_airport,false,3281
SSNQ,,Nioaque Airport,Nioaque,Brazil,-21.184723,-55.830276,small_airport,false,3937
SSNR,,Fazenda Novo Horizonte Airport,Coxim,Brazil,-18.31861114501953,-54.93555450439453,small_airport,false,3281
SSNS,,Fazenda Pajuçara Airport,Correntina,Brazil,-13.183082,-45.104738,small_airport,false,4921
SSNU,,Santa Isabel Airport,Brotas,Brazil,-22.240833282470703,-48.025001525878906,small_airport,false,2953
SSNV,,Fazenda Novo Hamburgo Airport,Corumbá,Brazil,-19.233055114746094,-57.029720306396484,small_airport,false,1804
SSNW,,Aeródromo Fazenda Milano,Barreiras,Brazil,-12.302778,-45.513889,small_airport,false,4593
SSNX,,Fazenda da Toca Heliport,Itirapina,Brazil,-22.213333129882812,-47.73666763305664,heliport,false,69
SSNY,,Fazenda Florida Airport,Cáceres,Brazil,-17.183611,-58.216667,small_airport,false,3937
SSOA,,Blue Tree Tower Faria Lima Heliport,São Paulo,Brazil,-23.591218,-46.680752,heliport,false,66
SSOD,,Fazenda Pouso Alegre Airport,Miranda,Brazil,-20.247777938842773,-56.415279388427734,small_airport,false,3215
SSOE,SQX,São Miguel do Oeste Hélio Wasum Airport,São Miguel do Oeste,Brazil,-26.781601,-53.503502,small_airport,false,4134
SSOG,APX,Arapongas Airport,Arapongas,Brazil,-23.352636,-51.491967,small_airport,false,3937
SSOI,,Pederneiras Airport,Pederneiras,Brazil,-22.307222366333008,-48.771942138671875,small_airport,false,3822
SSOJ,,Fazenda Estrela Airport,Inocência,Brazil,-19.979167,-51.735,small_airport,false,2953
SSOK,,14 Bis Airport,Londrina,Brazil,-23.21456,-51.1836,small_airport,false,3084
SSOL,VRZ,Padre Israel Airport,Lavras,Brazil,-21.240601,-44.963902,small_airport,false,4921
SSOM,,Embaixador Airport,Bela Vista de Goiás,Brazil,-16.822931,-49.044014,small_airport,false,4590
SSON,,Fazenda Joalice Airport,Tacuru,Brazil,-23.787778854370117,-55.02916717529297,small_airport,false,2297
SSOQ,,Fazenda Barranco Alto Airport,Aquidauana,Brazil,-19.577777862548828,-56.1522216796875,small_airport,false,3150
SSOR,,Chico Ledur Airport,Alegrete,Brazil,-29.817701,-55.714634,small_airport,false,1969
SSOS,,Osório Airport,Osório,Brazil,-29.902286,-50.249191,small_airport,false,3117
SSOT,,Fazenda Saco da Tapera Airport,São Romão,Brazil,-16.34694480895996,-45.34916687011719,small_airport,false,5577
SSOU,AIR,Aripuanã Airport,Aripuanã,Brazil,-10.187375,-59.457469,small_airport,false,4593
SSOY,,Fazenda Morada do Sol Airport,Nova Maringá,Brazil,-12.290556,-57.019444,small_airport,false,2625
SSOZ,,Mina Brucutu Heliport,São Gonçalo Do Rio Abaixo,Brazil,-19.86961,-43.395261,heliport,false,62
SSPA,,Fazenda Marajoara Airport,Cariri do Tocantins,Brazil,-11.963583,-49.038368,small_airport,false,3694
SSPB,,Fazenda São José do Pontal Airport,Ribas do Rio Pardo,Brazil,-20.651944,-53.598889,small_airport,false,0
SSPC,,Fazenda Santa Júlia Airport,Cocalinho,Brazil,-13.731667,-51.34,small_airport,false,4593
SSPD,,Fazenda Paraguá Airport,Comodoro,Brazil,-14.766667,-60.033333,small_airport,false,3937
SSPE,,Essência Retiro do Rio Cuiabá Airport,Nobres,Brazil,-14.435556,-55.609444,small_airport,false,3281
SSPG,PNG,Paranaguá Airport,Paranaguá,Brazil,-25.5401,-48.5312,small_airport,false,4774
SSPH,,Fazenda Santa Lucia Airport,Lucas do Rio Verde,Brazil,-12.928641,-56.097017,small_airport,false,0
SSPI,PVI,Paranavaí Airport,Paranavaí,Brazil,-23.089899,-52.488499,small_airport,false,4921
SSPL,,Palmeira das Missões Airport,Palmeira Da Missões,Brazil,-27.9018001556,-53.32970047,small_airport,false,3281
SSPM,,Porto Murtinho Airport,Porto Murtinho,Brazil,-21.7096,-57.880199,small_airport,false,4265
SSPN,PBB,Paranaíba Airport,Paranaíba,Brazil,-19.651199,-51.199402,small_airport,false,4331
SSPO,,Aplicação Aviação Agrícola II Airport,Itaporã,Brazil,-22.009166717499998,-54.789722442599995,small_airport,false,2428
SSPQ,,Santa Rosa do Purus Airport,Santa Rosa do Purus,Brazil,-9.446646,-70.483364,small_airport,false,3609
SSPR,,Porto Walter Airport,Porto Walter,Brazil,-8.276196,-72.7458,small_airport,false,2953
SSPS,,Palmas Airport,Palmas,Brazil,-26.472000122070312,-51.97589874267578,small_airport,false,3609
SSPT,,Palotina Airport,Palotina,Brazil,-24.3433,-53.828701,small_airport,false,3937
SSPV,,Marechal Thaumaturgo Airport,Marechal Thaumaturgo,Brazil,-8.959443,-72.779721,small_airport,false,3937
SSPW,,Fazenda São Paulo Airport,Costa Rica,Brazil,-18.100558,-53.153537,small_airport,false,0
SSPX,,Manoel Urbano Airport,Manoel Urbano,Brazil,-8.8501,-69.260038,small_airport,false,2953
SSPY,,Porto Índio Airport,Corumbá,Brazil,-17.672559,-57.748711,small_airport,false,2953
SSQA,,Fazenda Guaporé Airport,Comodoro,Brazil,-13.723055839538574,-60.315277099609375,small_airport,false,3937
SSQB,,Jordão Airport,Jordão,Brazil,-9.189444,-71.946944,small_airport,false,2953
SSQC,,Siqueira Campos Airport,Siqueira Campos,Brazil,-23.67462,-49.815582,small_airport,false,3937
SSQD,,Ilha do Cavaco Heliport,Angra Dos Reis,Brazil,-23.013773,-44.267371,heliport,false,69
SSQE,,TV Mundial I Heliport,São Paulo,Brazil,-23.568056106567383,-46.70833206176758,heliport,false,59
SSQF,,Fazenda Floresta Negra Airport,Sete Quedas,Brazil,-23.815239,-54.698456,small_airport,false,3281
SSQH,,Hospital Mater Dei Heliport,Belo Horizonte,Brazil,-19.927221298217773,-43.948890686035156,heliport,false,69
SSQI,,Santa Anastácia Airport,Sorriso,Brazil,-12.509166666699999,-55.684722222199994,small_airport,false,2756
SSQJ,,Company Helipad,São Paulo,Brazil,-23.572749,-46.703256,heliport,false,59
SSQP,,Monte Santo Airport,Monte Santo,Brazil,-10.464823,-39.286476,small_airport,false,3281
SSQR,,Fazenda Primavera Airport,Ribas do Rio Pardo,Brazil,-21.385867,-53.597493,small_airport,false,3281
SSQS,,Fazenda Brasil Airport,Barra do Garças,Brazil,-15.032426,-52.310209,small_airport,false,5249
SSQT,,Castro Airport,Castro,Brazil,-24.807723,-49.959651,small_airport,false,4659
SSQU,,Fazenda Alegrete - Retiro Carabda Airport,Aquidauana,Brazil,-20.064722061157227,-55.70166778564453,small_airport,false,1969
SSQV,,UNICID - Universidade Cidade de São Paulo Heliport,São Paulo,Brazil,-23.53583335876465,-46.559165954589844,heliport,false,62
SSQW,,Royal Palm Plaza Heliport,Campinas,Brazil,-22.935556411743164,-47.0716667175293,heliport,false,69
SSQX,,Frei Caneca Shopping Heliport,São Paulo,Brazil,-23.553611755371094,-46.65250015258789,heliport,false,69
SSQY,,Centro Empresarial de São Paulo Heliport,São Paulo,Brazil,-23.648889541625977,-46.72944259643555,heliport,false,69
SSQZ,,Mimoso do Oeste Airport,Luíz Eduardo Magalhães,Brazil,-12.106389,-45.895,small_airport,false,4265
SSRB,,Rio Brilhante Airport,Rio Brilhante,Brazil,-21.847778,-54.527779,small_airport,false,2625
SSRC,,Fazenda Santa Inês Airport,Rio Brilhante,Brazil,-21.70305633544922,-54.36833190917969,small_airport,false,3281
SSRE,,Realeza Airport,Realeza,Brazil,-25.80120086669922,-53.512699127197266,small_airport,false,3937
SSRF,,Castro Alves Airport,Castro Alves,Brazil,-12.765700340270996,-39.44670104980469,small_airport,false,4265
SSRH,,Fazenda Marimbondo Airport,Anastácio,Brazil,-20.778055,-55.982938,small_airport,false,2953
SSRJ,,Fazenda Jequitibá Airport,Nova Alvorada do Sul,Brazil,-21.878395,-53.815477,small_airport,false,3937
SSRK,,Campo Alegre de Lourdes Airport,Campo Alegre De Lourdes,Brazil,-9.51391,-42.995098,small_airport,false,4921
SSRM,,Fazenda São Sebastião Airport,Bonito,Brazil,-21.019444,-56.276112,small_airport,false,2789
SSRN,,Aeroclube de Rio Negrinho Airport,Rio Negrinho,Brazil,-26.321385,-49.521372,small_airport,false,3609
SSRS,,Rancho Sumidor Airport,Pouso Redondo,Brazil,-27.19232,-49.832029,small_airport,false,1969
SSRU,SQY,São Lourenço do Sul Airport,São Lourenço Do Sul,Brazil,-31.38330078125,-52.032798767089844,small_airport,false,3609
SSRV,,Riviera Helipad,Itajaí,Brazil,-26.952773,-48.639763,heliport,false,66
SSRW,,Fazenda J Campos Airport,Porangaba,Brazil,-23.203627,-48.102146,small_airport,false,2444
SSRZ,,Dário Brasil Capoano de Oliveira Airport,Rosário do Sul,Brazil,-30.277493,-54.923916,small_airport,false,3281
SSSA,,Fazenda Sant`Anna do Apa Airport,Bela Vista,Brazil,-21.996186,-56.240001,small_airport,false,3281
SSSB,JBS,São Borja Airport,São Borja,Brazil,-28.6549,-56.034599,small_airport,false,4921
